Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term (Y),Interest_Type,Interest,APRC,Mortgage_Loan_Amt,Mortgage_Down_Payment,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Fixed_Rate_Term,Bank_Product_Code
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,20,Fixed,3.30%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,20,Fixed,1.85%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,20,Fixed,2.04%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Fixed,2.64%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Fixed,3.38%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,30,Fixed,2.94%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,30,Fixed,3.30%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,30,Fixed,1.85%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,30,Fixed,2.04%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Fixed,2.64%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Fixed,3.38%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,10,Fixed,2.94%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,10,Fixed,3.30%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,10,Fixed,1.85%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,10,Fixed,2.04%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Fixed,2.64%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Fixed,3.38%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,15,Fixed,2.94%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,15,Fixed,3.30%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,15,Fixed,1.85%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,15,Fixed,2.04%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Fixed,2.64%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Fixed,3.38%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,20,Fixed,2.94%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,20,Fixed,3.30%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,20,Fixed,1.85%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,20,Fixed,2.04%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Fixed,2.64%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Fixed,3.38%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,30,Fixed,2.94%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,30,Fixed,3.30%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,30,Fixed,1.85%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,30,Fixed,2.04%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Fixed,2.64%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Fixed,3.38%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate First Time Buyer Exclusive,"72,000",Offline,10,Variable,2.04%,3.75%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,10YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"72,000",Offline,10,Variable,2.19%,3.75%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,10YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"72,000",Offline,10,Variable,2.49%,3.75%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,10YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate First Time Buyer Exclusive,"2,16,000",Offline,10,Variable,2.04%,3.75%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,10YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"2,16,000",Offline,10,Variable,2.19%,3.75%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,10YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"2,16,000",Offline,10,Variable,2.49%,3.75%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,10YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate First Time Buyer Exclusive,"3,60,000",Offline,10,Variable,2.04%,3.75%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,10YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"3,60,000",Offline,10,Variable,2.19%,3.75%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,10YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"3,60,000",Offline,10,Variable,2.49%,3.75%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,10YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate First Time Buyer Exclusive,"72,000",Offline,15,Variable,2.04%,3.75%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,15YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"72,000",Offline,15,Variable,2.19%,3.75%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,15YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"72,000",Offline,15,Variable,2.49%,3.75%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,15YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate First Time Buyer Exclusive,"2,16,000",Offline,15,Variable,2.04%,3.75%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,15YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"2,16,000",Offline,15,Variable,2.19%,3.75%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,15YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"2,16,000",Offline,15,Variable,2.49%,3.75%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,15YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate First Time Buyer Exclusive,"3,60,000",Offline,15,Variable,2.04%,3.75%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,15YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"3,60,000",Offline,15,Variable,2.19%,3.75%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,15YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"3,60,000",Offline,15,Variable,2.49%,3.75%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,15YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate First Time Buyer Exclusive,"72,000",Offline,25,Variable,2.04%,3.75%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,25YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"72,000",Offline,25,Variable,2.19%,3.75%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,25YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"72,000",Offline,25,Variable,2.49%,3.75%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,25YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate First Time Buyer Exclusive,"2,16,000",Offline,25,Variable,2.04%,3.75%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,25YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"2,16,000",Offline,25,Variable,2.19%,3.75%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,25YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"2,16,000",Offline,25,Variable,2.49%,3.75%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,25YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate First Time Buyer Exclusive,"3,60,000",Offline,25,Variable,2.04%,3.75%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,25YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"3,60,000",Offline,25,Variable,2.19%,3.75%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,25YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"3,60,000",Offline,25,Variable,2.49%,3.75%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,25YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate First Time Buyer Exclusive,"72,000",Offline,30,Variable,2.04%,3.75%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,30YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"72,000",Offline,30,Variable,2.19%,3.75%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,30YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"72,000",Offline,30,Variable,2.49%,3.75%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,30YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate First Time Buyer Exclusive,"2,16,000",Offline,30,Variable,2.04%,3.75%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,30YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"2,16,000",Offline,30,Variable,2.19%,3.75%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,30YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"2,16,000",Offline,30,Variable,2.49%,3.75%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,30YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate First Time Buyer Exclusive,"3,60,000",Offline,30,Variable,2.04%,3.75%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,30YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"3,60,000",Offline,30,Variable,2.19%,3.75%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,30YMV
 2018-03-20,UK,London,Santander Bank,,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,"3,60,000",Offline,30,Variable,2.49%,3.75%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,30YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Tracker,,Offline,10,Variable,1.74,4.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Fixed Cashback,,Offline,10,Fixed,1.81,4.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Fixed Cashback FTB,,Offline,10,Fixed,1.89,4.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Freedom to Fix Tracker,,Offline,10,Variable,1.99,4.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 3 Year Everyday Fixed Cashback,,Offline,10,Fixed,1.99,4.20%,72000,20%,New Purchase,Primary Residence,Principal + Interest,3,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Fixed,,Offline,10,Fixed,2.11,4.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 3 Year Everyday Fixed Cashback FTB,,Offline,10,Fixed,2.18,4.30%,72000,20%,New Purchase,Primary Residence,Principal + Interest,3,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 3 Year Everyday Fixed,,Offline,10,Fixed,2.29,4.30%,72000,20%,New Purchase,Primary Residence,Principal + Interest,3,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 5 Year Everyday Fixed Cashback,,Offline,10,Fixed,2.39,4.00%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Tracker,,Offline,10,Variable,2.44,4.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 5 Year Everyday Fixed,,Offline,10,Fixed,2.49,4.10%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 5 Year Everyday Fixed Cashback FTB,,Offline,10,Fixed,2.5,4.10%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Flexi Tracker,,Offline,10,Variable,3.69,4.60%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Tracker,,Offline,10,Variable,1.74,4.40%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Fixed Cashback,,Offline,10,Fixed,1.81,4.40%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Fixed Cashback FTB,,Offline,10,Fixed,1.89,4.40%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Freedom to Fix Tracker,,Offline,10,Variable,1.99,4.40%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 3 Year Everyday Fixed Cashback,,Offline,10,Fixed,1.99,4.20%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Fixed,,Offline,10,Fixed,2.11,4.40%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 3 Year Everyday Fixed Cashback FTB,,Offline,10,Fixed,2.18,4.30%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 3 Year Everyday Fixed,,Offline,10,Fixed,2.29,4.30%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 5 Year Everyday Fixed Cashback,,Offline,10,Fixed,2.39,4.00%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Tracker,,Offline,10,Variable,2.44,4.40%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 5 Year Everyday Fixed,,Offline,10,Fixed,2.49,4.10%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 5 Year Everyday Fixed Cashback FTB,,Offline,10,Fixed,2.5,4.10%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Flexi Tracker,,Offline,10,Variable,3.69,4.60%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Tracker,,Offline,10,Variable,1.74,4.40%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Fixed Cashback,,Offline,10,Fixed,1.81,4.40%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Fixed Cashback FTB,,Offline,10,Fixed,1.89,4.40%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Freedom to Fix Tracker,,Offline,10,Variable,1.99,4.40%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 3 Year Everyday Fixed Cashback,,Offline,10,Fixed,1.99,4.20%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Fixed,,Offline,10,Fixed,2.11,4.40%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 3 Year Everyday Fixed Cashback FTB,,Offline,10,Fixed,2.18,4.30%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 3 Year Everyday Fixed,,Offline,10,Fixed,2.29,4.30%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 5 Year Everyday Fixed Cashback,,Offline,10,Fixed,2.39,4.00%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Tracker,,Offline,10,Variable,2.44,4.40%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 5 Year Everyday Fixed,,Offline,10,Fixed,2.49,4.10%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 5 Year Everyday Fixed Cashback FTB,,Offline,10,Fixed,2.5,4.10%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Flexi Tracker,,Offline,10,Variable,3.69,4.60%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Tracker,,Offline,15,Variable,1.74,4.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Fixed Cashback,,Offline,15,Fixed,1.81,4.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Fixed Cashback FTB,,Offline,15,Fixed,1.89,4.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Freedom to Fix Tracker,,Offline,15,Variable,1.99,4.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMV
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 3 Year Everyday Fixed Cashback,,Offline,15,Fixed,1.99,4.20%,72000,20%,New Purchase,Primary Residence,Principal + Interest,3,15YMF
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages, 2 Year Everyday Fixed,,Offline,15,Fixed,2.11,4.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMF
