Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term (Y),Interest_Type,Interest,APRC,Mortgage_Loan_Amt,Mortgage_Down_Payment,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Fixed_Rate_Term
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,25YMF,2 year Fixed LTV 80 to 85%,,Offline,25,Variable,3.09%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,25YMF,5 year Fixed LTV 75 to 80%,,Offline,25,Variable,2.94%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,25YMF,5 year Fixed LTV 75 to 80%,,Offline,25,Variable,3.14%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,25YMF,5 year Fixed LTV 80 to 85%,,Offline,25,Variable,3.19%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,25YMF,5 year Fixed LTV 80 to 85%,,Offline,25,Variable,3.39%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 75 to 80%,,Offline,30,Variable,2.84%,3.90%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 80 to 85%,,Offline,30,Variable,3.09%,3.90%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 75 to 80%,,Offline,30,Variable,3.14%,3.70%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 80 to 85%,,Offline,30,Variable,3.39%,3.80%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 75 to 80%,,Offline,30,Variable,2.44%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 80 to 85%,,Offline,30,Variable,2.69%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 75 to 80%,,Offline,30,Variable,2.84%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 80 to 85%,,Offline,30,Variable,3.09%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 75 to 80%,,Offline,30,Variable,2.94%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 75 to 80%,,Offline,30,Variable,3.14%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 80 to 85%,,Offline,30,Variable,3.19%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 80 to 85%,,Offline,30,Variable,3.39%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 75 to 80%,,Offline,30,Variable,2.31%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 80 to 85%,,Offline,30,Variable,2.56%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 75 to 80%,,Offline,30,Variable,2.84%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,2 year Fixed LTV 80 to 85%,,Offline,30,Variable,3.09%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 75 to 80%,,Offline,30,Variable,2.87%,3.70%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 80 to 85%,,Offline,30,Variable,3.12%,3.80%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 75 to 80%,,Offline,30,Variable,3.14%,3.70%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,30YMF,5 year Fixed LTV 80 to 85%,,Offline,30,Variable,3.39%,3.80%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMV,2 year Fixed,,Offline,30,Variable,1.94%,3.90%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMV,3 year Fixed,,Offline,30,Variable,1.94%,3.80%,72000,20%,New Purchase,Primary Residence,Principal + Interest,3
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMV,5 year Fixed,,Offline,30,Variable,1.99%,3.50%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMV,2 year Fixed,,Offline,30,Variable,1.94%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMV,3 year Fixed,,Offline,30,Variable,1.94%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMV,5 year Fixed,,Offline,30,Variable,1.99%,3.40%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMV,2 year Fixed,,Offline,30,Variable,1.94%,3.80%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMV,3 year Fixed,,Offline,30,Variable,1.94%,3.60%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,30YMV,5 year Fixed,,Offline,30,Variable,1.99%,3.40%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,10YMV,2 year Fixed,,Offline,10,Variable,1.94%,3.70%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,10YMV,3 year Fixed,,Offline,10,Variable,1.94%,3.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,3
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,10YMV,5 year Fixed,,Offline,10,Variable,1.99%,2.90%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,10YMV,2 year Fixed,,Offline,10,Variable,1.94%,3.40%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,10YMV,3 year Fixed,,Offline,10,Variable,1.94%,3.10%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,10YMV,5 year Fixed,,Offline,10,Variable,1.99%,2.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,10YMV,2 year Fixed,,Offline,10,Variable,1.94%,3.40%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,10YMV,3 year Fixed,,Offline,10,Variable,1.94%,3.10%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,10YMV,5 year Fixed,,Offline,10,Variable,1.99%,2.60%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,15YMV,2 year Fixed,,Offline,15,Variable,1.94%,3.80%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,15YMV,3 year Fixed,,Offline,15,Variable,1.94%,3.60%,72000,20%,New Purchase,Primary Residence,Principal + Interest,3
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,15YMV,5 year Fixed,,Offline,15,Variable,1.99%,3.20%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,15YMV,2 year Fixed,,Offline,15,Variable,1.94%,3.60%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,15YMV,3 year Fixed,,Offline,15,Variable,1.94%,3.40%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,15YMV,5 year Fixed,,Offline,15,Variable,1.99%,3.00%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,15YMV,2 year Fixed,,Offline,15,Variable,1.94%,3.60%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,15YMV,3 year Fixed,,Offline,15,Variable,1.94%,3.30%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,15YMV,5 year Fixed,,Offline,15,Variable,1.99%,2.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,25YMV,2 year Fixed,,Offline,25,Variable,1.94%,3.90%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,25YMV,3 year Fixed,,Offline,25,Variable,1.94%,3.70%,72000,20%,New Purchase,Primary Residence,Principal + Interest,3
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,25YMV,5 year Fixed,,Offline,25,Variable,1.99%,3.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,25YMV,2 year Fixed,,Offline,25,Variable,1.94%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,25YMV,3 year Fixed,,Offline,25,Variable,1.94%,3.60%,216000,20%,New Purchase,Primary Residence,Principal + Interest,3
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,25YMV,5 year Fixed,,Offline,25,Variable,1.99%,3.30%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,25YMV,2 year Fixed,,Offline,25,Variable,1.94%,3.70%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,25YMV,3 year Fixed,,Offline,25,Variable,1.94%,3.60%,360000,20%,New Purchase,Primary Residence,Principal + Interest,3
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,25YMV,5 year Fixed,,Offline,25,Variable,1.99%,3.30%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate,25000,Offline,10,Variable,2.94%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate,25000,Offline,10,Variable,3.30%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate,25000,Offline,10,Variable,1.85%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate - Cashback,25000,Offline,10,Variable,2.04%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Variable,2.64%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Variable,3.38%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate,25000,Offline,15,Variable,2.94%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate,25000,Offline,15,Variable,3.30%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate,25000,Offline,15,Variable,1.85%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate - Cashback,25000,Offline,15,Variable,2.04%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Variable,2.64%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Variable,3.38%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate,25000,Offline,20,Variable,2.94%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate,25000,Offline,20,Variable,3.30%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate,25000,Offline,20,Variable,1.85%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate - Cashback,25000,Offline,20,Variable,2.04%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Variable,2.64%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Variable,3.38%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate,25000,Offline,30,Variable,2.94%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate,25000,Offline,30,Variable,3.30%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate,25000,Offline,30,Variable,1.85%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate - Cashback,25000,Offline,30,Variable,2.04%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Variable,2.64%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Variable,3.38%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate,25000,Offline,10,Variable,2.94%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate,25000,Offline,10,Variable,3.30%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate,25000,Offline,10,Variable,1.85%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate - Cashback,25000,Offline,10,Variable,2.04%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Variable,2.64%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Variable,3.38%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate,25000,Offline,15,Variable,2.94%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate,25000,Offline,15,Variable,3.30%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate,25000,Offline,15,Variable,1.85%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate - Cashback,25000,Offline,15,Variable,2.04%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Variable,2.64%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Variable,3.38%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate,25000,Offline,20,Variable,2.94%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate,25000,Offline,20,Variable,3.30%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate,25000,Offline,20,Variable,1.85%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate - Cashback,25000,Offline,20,Variable,2.04%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Variable,2.64%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Variable,3.38%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate,25000,Offline,30,Variable,2.94%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate,25000,Offline,30,Variable,3.30%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate,25000,Offline,30,Variable,1.85%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate - Cashback,25000,Offline,30,Variable,2.04%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Variable,2.64%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Variable,3.38%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate,25000,Offline,10,Variable,2.94%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate,25000,Offline,10,Variable,3.30%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate,25000,Offline,10,Variable,1.85%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate - Cashback,25000,Offline,10,Variable,2.04%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Variable,2.64%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Variable,3.38%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate,25000,Offline,15,Variable,2.94%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate,25000,Offline,15,Variable,3.30%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate,25000,Offline,15,Variable,1.85%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate - Cashback,25000,Offline,15,Variable,2.04%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Variable,2.64%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Variable,3.38%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate,25000,Offline,20,Variable,2.94%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate,25000,Offline,20,Variable,3.30%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
